T F 2    3    3    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   5.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000 100.00000  45.00000 133.39749   0.83531   0.00000    0        0.00000
  -99  -99  172    0
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000   0.00000 -99.00000
    9080.0   14300.0       1.0       1.0NW        W1    
    0   0    0.000  0    0.000  0    1.000
    FREQ   TRANS     SOL TR  SOLAR
 9245.00  0.9797 6.60E-06 6.74E-06                                                              2.056E-02
 9246.00  0.9763 6.49E-06 6.65E-06                                                              2.397E-02
 9247.00  0.9586 6.33E-06 6.61E-06                                                              4.230E-02
 9248.00  0.9780 6.46E-06 6.61E-06                                                              2.228E-02
 9249.00  0.9787 6.53E-06 6.67E-06                                                              2.154E-02
 9250.00  0.9795 6.79E-06 6.93E-06                                                              2.067E-02
 9251.00  0.9755 6.84E-06 7.01E-06                                                              2.478E-02
 9252.00  0.9795 6.90E-06 7.04E-06                                                              2.076E-02
 9253.00  0.9791 6.89E-06 7.04E-06                                                              2.112E-02
 9254.00  0.9723 6.84E-06 7.03E-06                                                              2.811E-02
 9255.00  0.9794 6.88E-06 7.03E-06                                                              2.077E-02
 9256.00  0.9792 6.87E-06 7.02E-06                                                              2.106E-02
 9257.00  0.9453 6.64E-06 7.03E-06                                                              5.628E-02
 9258.00  0.9789 6.86E-06 7.01E-06                                                              2.136E-02
 9259.00  0.9787 6.86E-06 7.01E-06                                                              2.149E-02
 9260.00  0.9794 6.88E-06 7.02E-06                                                              2.084E-02
 9261.00  0.9755 6.87E-06 7.04E-06                                                              2.484E-02
 9262.00  0.9794 6.90E-06 7.05E-06                                                              2.084E-02
 9263.00  0.9764 6.91E-06 7.08E-06                                                              2.392E-02
 9264.00  0.9791 6.93E-06 7.08E-06                                                              2.113E-02
 9265.00  0.9794 6.90E-06 7.04E-06                                                              2.085E-02
 9266.00  0.9793 6.70E-06 6.84E-06                                                              2.092E-02
 9267.00  0.9793 6.64E-06 6.78E-06                                                              2.087E-02
 9268.00  0.9793 6.56E-06 6.70E-06                                                              2.090E-02
 9269.00  0.9793 6.48E-06 6.61E-06                                                              2.092E-02
 9270.00  0.9793 6.48E-06 6.62E-06                                                              2.095E-02
 9271.00  0.9792 6.66E-06 6.80E-06                                                              2.101E-02
 9272.00  0.9766 6.69E-06 6.85E-06                                                              2.366E-02
 9273.00  0.9766 6.77E-06 6.93E-06                                                              2.366E-02
 9274.00  0.9789 6.87E-06 7.02E-06                                                              2.134E-02
 9275.00  0.9761 6.89E-06 7.06E-06                                                              2.422E-02
 9276.00  0.9791 6.93E-06 7.07E-06                                                              2.117E-02
 9277.00  0.9790 6.93E-06 7.08E-06                                                              2.118E-02
 9278.00  0.9788 6.92E-06 7.07E-06                                                              2.138E-02
 9279.00  0.9788 6.92E-06 7.07E-06                                                              2.144E-02
 9280.00  0.9685 6.85E-06 7.07E-06                                                              3.196E-02
 9281.00  0.9538 6.74E-06 7.06E-06                                                              4.732E-02
 9282.00  0.9786 6.88E-06 7.03E-06                                                              2.166E-02
 9283.00  0.9786 6.85E-06 7.00E-06                                                              2.167E-02
 9284.00  0.9761 6.80E-06 6.97E-06                                                              2.418E-02
 9285.00  0.9788 6.82E-06 6.96E-06                                                              2.145E-02
 9286.00  0.9788 6.83E-06 6.98E-06                                                              2.146E-02
 9287.00  0.9787 6.86E-06 7.01E-06                                                              2.149E-02
 9288.00  0.9787 6.89E-06 7.04E-06                                                              2.153E-02
 9289.00  0.9786 6.93E-06 7.08E-06                                                              2.163E-02
 9290.00  0.9755 6.91E-06 7.08E-06                                                              2.484E-02
 9291.00  0.9777 6.93E-06 7.08E-06                                                              2.254E-02
 9292.00  0.9785 6.94E-06 7.09E-06                                                              2.177E-02
 9293.00  0.9785 6.93E-06 7.08E-06                                                              2.172E-02
 9294.00  0.9785 6.88E-06 7.03E-06                                                              2.176E-02
 9295.00  0.9784 6.81E-06 6.96E-06                                                              2.182E-02
 9296.00  0.9779 6.79E-06 6.94E-06                                                              2.231E-02
 9297.00  0.9783 6.76E-06 6.91E-06                                                              2.193E-02
 9298.00  0.9777 6.56E-06 6.71E-06                                                              2.255E-02
 9299.00  0.9780 6.55E-06 6.69E-06                                                              2.227E-02
 9300.00  0.9779 6.60E-06 6.75E-06                                                              2.230E-02
 9301.00  0.9780 6.59E-06 6.74E-06                                                              2.224E-02
 9302.00  0.9780 6.57E-06 6.72E-06                                                              2.220E-02
 9303.00  0.9751 6.73E-06 6.90E-06                                                              2.527E-02
 9304.00  0.9691 6.74E-06 6.96E-06                                                              3.139E-02
 9305.00  0.9638 6.69E-06 6.94E-06                                                              3.689E-02
 9306.00  0.9773 6.81E-06 6.96E-06                                                              2.293E-02
 9307.00  0.9774 6.86E-06 7.02E-06                                                              2.289E-02
 9308.00  0.9777 6.88E-06 7.03E-06                                                              2.251E-02
 9309.00  0.9768 6.88E-06 7.05E-06                                                              2.347E-02
 9310.00  0.9776 6.91E-06 7.07E-06                                                              2.261E-02
 9311.00  0.9776 6.92E-06 7.08E-06                                                              2.266E-02
 9312.00  0.9775 6.92E-06 7.08E-06                                                              2.272E-02
 9313.00  0.9775 6.90E-06 7.06E-06                                                              2.278E-02
 9314.00  0.9774 6.88E-06 7.04E-06                                                              2.285E-02
 9315.00  0.9771 6.81E-06 6.97E-06                                                              2.321E-02
 9316.00  0.9773 6.71E-06 6.87E-06                                                              2.299E-02
 9317.00  0.9766 6.55E-06 6.71E-06                                                              2.364E-02
 9318.00  0.9766 6.50E-06 6.65E-06                                                              2.365E-02
 9319.00  0.9770 6.48E-06 6.63E-06                                                              2.330E-02
 9320.00  0.9739 6.52E-06 6.70E-06                                                              2.643E-02
 9321.00  0.9769 6.64E-06 6.80E-06                                                              2.340E-02
 9322.00  0.9768 6.80E-06 6.96E-06                                                              2.348E-02
 9323.00  0.9728 6.85E-06 7.04E-06                                                              2.757E-02
 9324.00  0.9765 6.91E-06 7.08E-06                                                              2.376E-02
 9325.00  0.9724 6.87E-06 7.07E-06                                                              2.799E-02
 9326.00  0.9764 6.84E-06 7.00E-06                                                              2.385E-02
 9327.00  0.9751 6.82E-06 6.99E-06                                                              2.521E-02
 9328.00  0.9762 6.82E-06 6.99E-06                                                              2.406E-02
 9329.00  0.9738 6.81E-06 6.99E-06                                                              2.659E-02
 9330.00  0.9756 6.83E-06 7.00E-06                                                              2.469E-02
 9331.00  0.9757 6.89E-06 7.06E-06                                                              2.464E-02
 9332.00  0.9754 6.90E-06 7.07E-06                                                              2.496E-02
 9333.00  0.9753 6.90E-06 7.08E-06                                                              2.500E-02
 9334.00  0.9758 6.88E-06 7.05E-06                                                              2.451E-02
 9335.00  0.9757 6.77E-06 6.93E-06                                                              2.462E-02
 9336.00  0.9749 6.74E-06 6.92E-06                                                              2.539E-02
 9337.00  0.9750 6.74E-06 6.91E-06                                                              2.537E-02
 9338.00  0.9754 6.74E-06 6.91E-06                                                              2.492E-02
 9339.00  0.9746 6.75E-06 6.93E-06                                                              2.572E-02
 9340.00  0.9749 6.87E-06 7.05E-06                                                              2.544E-02
 9341.00  0.9751 6.89E-06 7.06E-06                                                              2.522E-02
 9342.00  0.9749 6.89E-06 7.07E-06                                                              2.547E-02
 9343.00  0.9747 6.89E-06 7.07E-06                                                              2.560E-02
 9344.00  0.9701 6.86E-06 7.07E-06                                                              3.034E-02
 9345.00  0.9745 6.86E-06 7.04E-06                                                              2.580E-02
 9346.00  0.9738 6.72E-06 6.90E-06                                                              2.652E-02
 9347.00  0.9730 6.68E-06 6.87E-06                                                              2.735E-02
 9348.00  0.9743 6.64E-06 6.81E-06                                                              2.603E-02
 9349.00  0.9741 6.42E-06 6.59E-06                                                              2.627E-02
 9350.00  0.9708 6.26E-06 6.45E-06                                                              2.965E-02
 9351.00  0.9721 6.37E-06 6.55E-06                                                              2.828E-02
 9352.00  0.9736 6.41E-06 6.58E-06                                                              2.677E-02
 9353.00  0.9731 6.43E-06 6.61E-06                                                              2.724E-02
 9354.00  0.9735 6.52E-06 6.70E-06                                                              2.685E-02
 9355.00  0.9731 6.63E-06 6.81E-06                                                              2.725E-02
 9356.00  0.9733 6.49E-06 6.67E-06                                                              2.709E-02
 9357.00  0.9713 6.45E-06 6.64E-06                                                              2.912E-02
 9358.00  0.9732 6.48E-06 6.65E-06                                                              2.713E-02
 9359.00  0.9714 6.60E-06 6.79E-06                                                              2.901E-02
 9360.00  0.9728 6.67E-06 6.85E-06                                                              2.762E-02
 9361.00  0.9710 6.82E-06 7.02E-06                                                              2.940E-02
 9362.00  0.9728 6.88E-06 7.07E-06                                                              2.760E-02
 9363.00  0.9699 6.87E-06 7.08E-06                                                              3.053E-02
 9364.00  0.9704 6.88E-06 7.09E-06                                                              3.006E-02
 9365.00  0.9697 6.87E-06 7.08E-06                                                              3.073E-02
 9366.00  0.9714 6.87E-06 7.07E-06                                                              2.904E-02
 9367.00  0.9694 6.85E-06 7.07E-06                                                              3.109E-02
 9368.00  0.9717 6.87E-06 7.07E-06                                                              2.868E-02
 9369.00  0.9722 6.87E-06 7.07E-06                                                              2.819E-02
 9370.00  0.9720 6.85E-06 7.05E-06                                                              2.838E-02
 9371.00  0.9709 6.86E-06 7.06E-06                                                              2.949E-02
 9372.00  0.9708 6.86E-06 7.06E-06                                                              2.966E-02
 9373.00  0.9714 6.86E-06 7.06E-06                                                              2.900E-02
 9374.00  0.9718 6.83E-06 7.03E-06                                                              2.859E-02
 9375.00  0.9717 6.68E-06 6.87E-06                                                              2.875E-02
 9376.00  0.9717 6.58E-06 6.77E-06                                                              2.870E-02
 9377.00  0.9704 6.54E-06 6.74E-06                                                              3.005E-02
 9378.00  0.9717 6.54E-06 6.73E-06                                                              2.871E-02
 9379.00  0.9708 6.56E-06 6.76E-06                                                              2.961E-02
 9380.00  0.9716 6.75E-06 6.94E-06                                                              2.882E-02
 9381.00  0.9716 6.85E-06 7.05E-06                                                              2.877E-02
 9382.00  0.9692 6.86E-06 7.08E-06                                                              3.125E-02
 9383.00  0.9717 6.89E-06 7.09E-06                                                              2.874E-02
 9384.00  0.9707 6.89E-06 7.09E-06                                                              2.974E-02
 9385.00  0.9717 6.89E-06 7.09E-06                                                              2.870E-02
 9386.00  0.9704 6.88E-06 7.09E-06                                                              3.004E-02
 9387.00  0.9715 6.88E-06 7.08E-06                                                              2.896E-02
 9388.00  0.9708 6.87E-06 7.08E-06                                                              2.968E-02
 9389.00  0.9708 6.88E-06 7.08E-06                                                              2.958E-02
 9390.00  0.9718 6.89E-06 7.09E-06                                                              2.864E-02
 9391.00  0.9707 6.88E-06 7.09E-06                                                              2.974E-02
 9392.00  0.9703 6.89E-06 7.10E-06                                                              3.018E-02
 9393.00  0.9701 6.89E-06 7.10E-06                                                              3.038E-02
 9394.00  0.9718 6.90E-06 7.10E-06                                                              2.857E-02
 9395.00  0.9710 6.89E-06 7.10E-06                                                              2.945E-02
 9396.00  0.9720 6.90E-06 7.10E-06                                                              2.841E-02
 9397.00  0.9712 6.89E-06 7.09E-06                                                              2.926E-02
 9398.00  0.9713 6.89E-06 7.10E-06                                                              2.910E-02
 9399.00  0.9720 6.90E-06 7.10E-06                                                              2.841E-02
 9400.00  0.9715 6.87E-06 7.07E-06                                                              2.894E-02
 9401.00  0.9721 6.87E-06 7.07E-06                                                              2.833E-02
 9402.00  0.9717 6.86E-06 7.06E-06                                                              2.871E-02
 9403.00  0.9713 6.86E-06 7.06E-06                                                              2.913E-02
 9404.00  0.9717 6.83E-06 7.03E-06                                                              2.868E-02
 9405.00  0.9720 6.70E-06 6.89E-06                                                              2.842E-02
 9406.00  0.9723 6.68E-06 6.87E-06                                                              2.806E-02
 9407.00  0.9719 6.68E-06 6.88E-06                                                              2.846E-02
 9408.00  0.9723 6.69E-06 6.88E-06                                                              2.813E-02
 9409.00  0.9716 6.72E-06 6.91E-06                                                              2.880E-02
 9410.00  0.9723 6.88E-06 7.08E-06                                                              2.810E-02
 9411.00  0.9726 6.91E-06 7.11E-06                                                              2.781E-02
 9412.00  0.9725 6.91E-06 7.11E-06                                                              2.793E-02
 9413.00  0.9709 6.90E-06 7.11E-06                                                              2.948E-02
 9414.00  0.9726 6.89E-06 7.09E-06                                                              2.773E-02
 9415.00  0.9727 6.87E-06 7.06E-06                                                              2.771E-02
 9416.00  0.9727 6.86E-06 7.05E-06                                                              2.763E-02
 9417.00  0.9728 6.86E-06 7.05E-06                                                              2.760E-02
 9418.00  0.9728 6.85E-06 7.05E-06                                                              2.757E-02
 9419.00  0.9728 6.83E-06 7.02E-06                                                              2.754E-02
 9420.00  0.9729 6.85E-06 7.04E-06                                                              2.750E-02
 9421.00  0.9729 6.86E-06 7.05E-06                                                              2.747E-02
 9422.00  0.9729 6.86E-06 7.05E-06                                                              2.745E-02
 9423.00  0.9723 6.86E-06 7.05E-06                                                              2.808E-02
 9424.00  0.9728 6.88E-06 7.08E-06                                                              2.758E-02
 9425.00  0.9730 6.81E-06 7.00E-06                                                              2.736E-02
 9426.00  0.9730 6.62E-06 6.80E-06                                                              2.733E-02
 9427.00  0.9731 6.55E-06 6.73E-06                                                              2.731E-02
 9428.00  0.9731 6.55E-06 6.73E-06                                                              2.727E-02
 9429.00  0.9731 6.56E-06 6.74E-06                                                              2.725E-02
