Reference_Path_Length: 500.000000
	10.069986 	0.916080
	10.080137 	0.918320
	10.090308 	0.918940
	10.100500 	0.908810
	10.110712 	0.917190
	10.120945 	0.918270
	10.131199 	0.917580
	10.141474 	0.916910
	10.151769 	0.916210
	10.162085 	0.860250
	10.172422 	0.910800
	10.182781 	0.848460
	10.193160 	0.893940
	10.203561 	0.912370
	10.213983 	0.911900
	10.224426 	0.908040
	10.234891 	0.883770
	10.245377 	0.638040
	10.255884 	0.905170
	10.266414 	0.770530
	10.276964 	0.891230
	10.287537 	0.866740
	10.298131 	0.895740
	10.308747 	0.908960
	10.319385 	0.859180
	10.330045 	0.903660
	10.340727 	0.889700
	10.351431 	0.869640
	10.362158 	0.907220
	10.372906 	0.912060
	10.383676 	0.908050
	10.394470 	0.905770
	10.405286 	0.896990
	10.416124 	0.906580
	10.426985 	0.901230
	10.437869 	0.905720
	10.448775 	0.909510
	10.459704 	0.882090
	10.470656 	0.864090
	10.481631 	0.880450
	10.492629 	0.876220
	10.503650 	0.906850
	10.514694 	0.873630
	10.525762 	0.904370
	10.536853 	0.888750
	10.546854 	0.446720
	10.556875 	0.895470
	10.566916 	0.898990
	10.576974 	0.898560
	10.587052 	0.889300
	10.597149 	0.903380
	10.607266 	0.902480
	10.617402 	0.903370
	10.627557 	0.792360
	10.637733 	0.902590
	10.647926 	0.904100
	10.658140 	0.902160
	10.668374 	0.864830
	10.678627 	0.900670
	10.688900 	0.903450
	10.699192 	0.894730
	10.709505 	0.901730
	10.719837 	0.883370
	10.730189 	0.896560
	10.740562 	0.860780
	10.750954 	0.898600
	10.761367 	0.891810
	10.771800 	0.897710
	10.782252 	0.897380
	10.792726 	0.898020
	10.803219 	0.881730
	10.813733 	0.807740
	10.824268 	0.893800
	10.834823 	0.869050
	10.845399 	0.415640
	10.855995 	0.867020
	10.866612 	0.894520
	10.877251 	0.895840
	10.887909 	0.612180
	10.898589 	0.896840
	10.909289 	0.892350
	10.920011 	0.896510
	10.930754 	0.888050
	10.941518 	0.636740
	10.952303 	0.894100
	10.963109 	0.891340
	10.973937 	0.885050
	10.984786 	0.836930
	10.995657 	0.842140
	11.006549 	0.814270
	11.017463 	0.886860
	11.028398 	0.765070
	11.039355 	0.888070
	11.050334 	0.895270
	11.061336 	0.895410
	11.072357 	0.896280
	11.083403 	0.891590
	11.094470 	0.896780
	11.105558 	0.894760
	11.116670 	0.896160
	11.127803 	0.893590
	11.138959 	0.829940
	11.150137 	0.892740
	11.161337 	0.883080
	11.172561 	0.893000
	11.183806 	0.894600
	11.193821 	0.892820
	11.203855 	0.892330
	11.213905 	0.887320
	11.223974 	0.884010
	11.234061 	0.774670
	11.244167 	0.884340
	11.254291 	0.668470
	11.264433 	0.853530
	11.274592 	0.772070
	11.284771 	0.881770
	11.294969 	0.886440
	11.305183 	0.879090
	11.315417 	0.559840
	11.325669 	0.836040
	11.335940 	0.886190
	11.346231 	0.870400
	11.356539 	0.882870
	11.366865 	0.883250
	11.377212 	0.848800
	11.387576 	0.843360
	11.397960 	0.883180
	11.408362 	0.883920
	11.418784 	0.885800
	11.429224 	0.887590
	11.439684 	0.886550
	11.450164 	0.885660
	11.460662 	0.880200
	11.471179 	0.845810
	11.481715 	0.775120
	11.492271 	0.878200
	11.502848 	0.882970
	11.513442 	0.884380
	11.524056 	0.882810
	11.534691 	0.883200
	11.545344 	0.875030
	11.556018 	0.533800
	11.566711 	0.867230
	11.577424 	0.880840
	11.588157 	0.882380
	11.598909 	0.882860
	11.609683 	0.882900
	11.620476 	0.882240
	11.631289 	0.855260
	11.642121 	0.877920
	11.652974 	0.877150
	11.663848 	0.877130
	11.674742 	0.874290
	11.685656 	0.863940
	11.696590 	0.756110
	11.707545 	0.772280
	11.718521 	0.523200
	11.729518 	0.153970
	11.740534 	0.818130
	11.751572 	0.851750
	11.762629 	0.833330
	11.773709 	0.661960
	11.784809 	0.862370
	11.795931 	0.869270
	11.807073 	0.872260
	11.818235 	0.871560
	11.829420 	0.872280
	11.840626 	0.872610
	11.851852 	0.872440
	11.863100 	0.869070
	11.874369 	0.832870
	11.885660 	0.858890
	11.896973 	0.830470
	11.908306 	0.501440
	11.919662 	0.862080
