band,atmosphere_model,aerosol_model,humidity_profile,visibility_km,observer_alt_km,target_alt_km,range_km,solar_zenith_deg,tau_up_band,tau_down_band,path_radiance_band,sky_radiance_band,path_scattering_radiance_band,solar_irradiance_band,unit_radiance,unit_irradiance,source_case_ids
MWIR,Mid-Latitude Summer,Rural,default,5,3,3,5,45,0.5378679401,0.57325377,4.347634034e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng5_vis5_aerRural_humdefault;MWIR_solar_obs3_tar3_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,5,5,5,45,0.6560062972,0.668494358,1.932524338e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng5_vis5_aerRural_humdefault;MWIR_solar_obs5_tar5_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,10,10,5,45,0.7986836189,0.7952563752,2.278858864e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng5_vis5_aerRural_humdefault;MWIR_solar_obs10_tar10_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,5,45,0.8613708502,0.8511959858,4.390793351e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,20,20,5,45,0.8957125594,0.8875213712,4.058746971e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng5_vis5_aerRural_humdefault;MWIR_solar_obs20_tar20_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,5,3,5,45,0.5950834938,0.57325377,2.67754743e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng5_vis5_aerRural_humdefault;MWIR_solar_obs5_tar3_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,10,5,5,45,0.7294806363,0.668494358,6.025558356e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng5_vis5_aerRural_humdefault;MWIR_solar_obs10_tar5_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,5,45,0.8320464735,0.7952563752,7.159576903e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,20,15,5,45,0.8781126009,0.8511959858,4.350268156e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng5_vis5_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng5_vis5_aerRural_humdefault;MWIR_solar_obs20_tar15_rng5_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,3,3,5,45,0.5378679401,0.57325377,4.347634034e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng5_vis10_aerRural_humdefault;MWIR_solar_obs3_tar3_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,5,5,5,45,0.6560062972,0.668494358,1.932524338e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng5_vis10_aerRural_humdefault;MWIR_solar_obs5_tar5_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,10,10,5,45,0.7986836189,0.7952563752,2.278858864e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng5_vis10_aerRural_humdefault;MWIR_solar_obs10_tar10_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,5,45,0.8613708502,0.8511959858,4.390793351e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,20,20,5,45,0.8957125594,0.8875213712,4.058746971e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng5_vis10_aerRural_humdefault;MWIR_solar_obs20_tar20_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,5,3,5,45,0.5950834938,0.57325377,2.67754743e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng5_vis10_aerRural_humdefault;MWIR_solar_obs5_tar3_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,10,5,5,45,0.7294806363,0.668494358,6.025558356e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng5_vis10_aerRural_humdefault;MWIR_solar_obs10_tar5_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,5,45,0.8320464735,0.7952563752,7.159576903e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,20,15,5,45,0.8781126009,0.8511959858,4.350268156e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng5_vis10_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng5_vis10_aerRural_humdefault;MWIR_solar_obs20_tar15_rng5_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,3,3,5,45,0.5378679401,0.57325377,4.347634034e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng5_vis23_aerRural_humdefault;MWIR_solar_obs3_tar3_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,5,5,5,45,0.6560062972,0.668494358,1.932524338e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng5_vis23_aerRural_humdefault;MWIR_solar_obs5_tar5_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,10,10,5,45,0.7986836189,0.7952563752,2.278858864e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng5_vis23_aerRural_humdefault;MWIR_solar_obs10_tar10_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,15,5,45,0.8613708502,0.8511959858,4.390793351e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis23_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,20,20,5,45,0.8957125594,0.8875213712,4.058746971e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng5_vis23_aerRural_humdefault;MWIR_solar_obs20_tar20_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,5,3,5,45,0.5950834938,0.57325377,2.67754743e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng5_vis23_aerRural_humdefault;MWIR_solar_obs5_tar3_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,10,5,5,45,0.7294806363,0.668494358,6.025558356e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng5_vis23_aerRural_humdefault;MWIR_solar_obs10_tar5_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,15,10,5,45,0.8320464735,0.7952563752,7.159576903e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis23_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,20,15,5,45,0.8781126009,0.8511959858,4.350268156e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng5_vis23_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng5_vis23_aerRural_humdefault;MWIR_solar_obs20_tar15_rng5_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,3,3,5,45,0.5386544676,0.5734693103,4.343206728e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng5_vis50_aerRural_humdefault;MWIR_solar_obs3_tar3_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,5,5,5,45,0.6560064158,0.668494358,1.932524226e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng5_vis50_aerRural_humdefault;MWIR_solar_obs5_tar5_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,10,10,5,45,0.7986836189,0.7952563752,2.278858864e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng5_vis50_aerRural_humdefault;MWIR_solar_obs10_tar10_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,15,5,45,0.8613708502,0.8511959858,4.390793351e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng5_vis50_aerRural_humdefault;MWIR_solar_obs15_tar15_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,20,20,5,45,0.8957125594,0.8875213712,4.058746971e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng5_vis50_aerRural_humdefault;MWIR_solar_obs20_tar20_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,5,3,5,45,0.5954663879,0.5734693103,2.675788573e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng5_vis50_aerRural_humdefault;MWIR_solar_obs5_tar3_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,10,5,5,45,0.7294806363,0.668494358,6.025558356e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng5_vis50_aerRural_humdefault;MWIR_solar_obs10_tar5_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,15,10,5,45,0.8320464735,0.7952563752,7.159576903e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng5_vis50_aerRural_humdefault;MWIR_solar_obs15_tar10_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,50,20,15,5,45,0.8781126009,0.8511959858,4.350268156e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng5_vis50_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng5_vis50_aerRural_humdefault;MWIR_solar_obs20_tar15_rng5_vis50_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,3,3,10,45,0.4353031913,0.57325377,5.360580257e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng10_vis2_aerRural_humdefault;MWIR_solar_obs3_tar3_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,5,5,10,45,0.5738013229,0.668494358,2.392441377e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng10_vis2_aerRural_humdefault;MWIR_solar_obs5_tar5_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,10,10,10,45,0.7580082819,0.7952563752,2.77685091e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng10_vis2_aerRural_humdefault;MWIR_solar_obs10_tar10_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,15,10,45,0.8370531826,0.8511959858,5.388439374e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis2_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,20,20,10,45,0.8770477065,0.8875213712,5.060045581e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng10_vis2_aerRural_humdefault;MWIR_solar_obs20_tar20_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,5,3,10,45,0.5004580103,0.57325377,3.3230302e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng10_vis2_aerRural_humdefault;MWIR_solar_obs5_tar3_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,10,5,10,45,0.6667283123,0.668494358,7.495088501e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng10_vis2_aerRural_humdefault;MWIR_solar_obs10_tar5_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,15,10,10,45,0.8005017461,0.7952563752,8.780368692e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis2_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,20,10,10,45,0.8213674724,0.7952563752,7.885446661e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar10_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs20_tar10_rng10_vis2_aerRural_humdefault;MWIR_solar_obs20_tar10_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,20,15,10,45,0.8566819189,0.8511959858,5.373083114e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng10_vis2_aerRural_humdefault;MWIR_solar_obs20_tar15_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,2,10,3,10,45,0.5967978848,0.57325377,1.400123973e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar3_rng10_vis2_aerRural_humdefault;MWIR_thermal_obs10_tar3_rng10_vis2_aerRural_humdefault;MWIR_solar_obs10_tar3_rng10_vis2_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,3,3,10,45,0.4353031913,0.57325377,5.360580257e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng10_vis5_aerRural_humdefault;MWIR_solar_obs3_tar3_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,5,5,10,45,0.5738013229,0.668494358,2.392441377e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng10_vis5_aerRural_humdefault;MWIR_solar_obs5_tar5_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,10,10,10,45,0.7580082819,0.7952563752,2.77685091e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng10_vis5_aerRural_humdefault;MWIR_solar_obs10_tar10_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,15,10,45,0.8370531826,0.8511959858,5.388439374e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis5_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,20,20,10,45,0.8770477065,0.8875213712,5.060045581e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng10_vis5_aerRural_humdefault;MWIR_solar_obs20_tar20_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,5,3,10,45,0.5004580103,0.57325377,3.3230302e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng10_vis5_aerRural_humdefault;MWIR_solar_obs5_tar3_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,10,5,10,45,0.6667283123,0.668494358,7.495088501e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng10_vis5_aerRural_humdefault;MWIR_solar_obs10_tar5_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,15,10,10,45,0.8005017461,0.7952563752,8.780368692e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis5_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,20,10,10,45,0.8213674724,0.7952563752,7.885446661e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar10_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs20_tar10_rng10_vis5_aerRural_humdefault;MWIR_solar_obs20_tar10_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,20,15,10,45,0.8566819189,0.8511959858,5.373083114e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng10_vis5_aerRural_humdefault;MWIR_solar_obs20_tar15_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,5,10,3,10,45,0.5967978848,0.57325377,1.400123973e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar3_rng10_vis5_aerRural_humdefault;MWIR_thermal_obs10_tar3_rng10_vis5_aerRural_humdefault;MWIR_solar_obs10_tar3_rng10_vis5_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,3,3,10,45,0.4353031913,0.57325377,5.360580257e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng10_vis10_aerRural_humdefault;MWIR_solar_obs3_tar3_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,5,5,10,45,0.5738013229,0.668494358,2.392441377e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng10_vis10_aerRural_humdefault;MWIR_solar_obs5_tar5_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,10,10,10,45,0.7580082819,0.7952563752,2.77685091e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar10_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs10_tar10_rng10_vis10_aerRural_humdefault;MWIR_solar_obs10_tar10_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,15,10,45,0.8370531826,0.8511959858,5.388439374e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar15_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar15_rng10_vis10_aerRural_humdefault;MWIR_solar_obs15_tar15_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,20,20,10,45,0.8770477065,0.8875213712,5.060045581e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar20_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs20_tar20_rng10_vis10_aerRural_humdefault;MWIR_solar_obs20_tar20_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,5,3,10,45,0.5004580103,0.57325377,3.3230302e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar3_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs5_tar3_rng10_vis10_aerRural_humdefault;MWIR_solar_obs5_tar3_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,10,5,10,45,0.6667283123,0.668494358,7.495088501e-09,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar5_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs10_tar5_rng10_vis10_aerRural_humdefault;MWIR_solar_obs10_tar5_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,15,10,10,45,0.8005017461,0.7952563752,8.780368692e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs15_tar10_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs15_tar10_rng10_vis10_aerRural_humdefault;MWIR_solar_obs15_tar10_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,20,10,10,45,0.8213674724,0.7952563752,7.885446661e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar10_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs20_tar10_rng10_vis10_aerRural_humdefault;MWIR_solar_obs20_tar10_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,20,15,10,45,0.8566819189,0.8511959858,5.373083114e-10,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs20_tar15_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs20_tar15_rng10_vis10_aerRural_humdefault;MWIR_solar_obs20_tar15_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,10,10,3,10,45,0.5967978848,0.57325377,1.400123973e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs10_tar3_rng10_vis10_aerRural_humdefault;MWIR_thermal_obs10_tar3_rng10_vis10_aerRural_humdefault;MWIR_solar_obs10_tar3_rng10_vis10_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,3,3,10,45,0.4353031913,0.57325377,5.360580257e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs3_tar3_rng10_vis23_aerRural_humdefault;MWIR_thermal_obs3_tar3_rng10_vis23_aerRural_humdefault;MWIR_solar_obs3_tar3_rng10_vis23_aerRural_humdefault_sza45
MWIR,Mid-Latitude Summer,Rural,default,23,5,5,10,45,0.5738013229,0.668494358,2.392441377e-08,,,1.503566713e-06,MODOUT2_native,MODOUT2_native,MWIR_transmittance_obs5_tar5_rng10_vis23_aerRural_humdefault;MWIR_thermal_obs5_tar5_rng10_vis23_aerRural_humdefault;MWIR_solar_obs5_tar5_rng10_vis23_aerRural_humdefault_sza45
